facility_code,facility_name,facility_name_short,first_nation_name,day_of_week,day_name,day_name_long,time_band,busyness_score,waiting_count,median_wait_all,median_wait_high_acuity,treatment_spaces,facility_type,open_hours,open_days,alert_active,alert_message,latitude,longitude
4,,,,7,Sun,Sunday,16,4.9,6,14,14,,,,,,,,
4,,,,7,Sun,Sunday,13,10.2,6,14,14,,,,,,,,
4,,,,7,Sun,Sunday,17,4.5,6,14,14,,,,,,,,
4,,,,7,Sun,Sunday,4,2.3,6,14,14,,,,,,,,
4,,,,7,Sun,Sunday,6,2.0,6,14,14,,,,,,,,
4,,,,7,Sun,Sunday,0,3.6,6,14,14,,,,,,,,
4,,,,7,Sun,Sunday,18,5.5,6,14,14,,,,,,,,
4,,,,7,Sun,Sunday,20,7.7,6,14,14,,,,,,,,
4,,,,7,Sun,Sunday,3,2.8,6,14,14,,,,,,,,
4,,,,7,Sun,Sunday,21,7.0,6,14,14,,,,,,,,
4,,,,7,Sun,Sunday,1,2.4,6,14,14,,,,,,,,
4,,,,7,Sun,Sunday,22,6.6,6,14,14,,,,,,,,
4,,,,7,Sun,Sunday,11,6.9,6,14,14,,,,,,,,
4,,,,7,Sun,Sunday,19,7.2,6,14,14,,,,,,,,
4,,,,7,Sun,Sunday,2,2.4,6,14,14,,,,,,,,
4,,,,7,Sun,Sunday,9,7.0,6,14,14,,,,,,,,
4,,,,7,Sun,Sunday,5,1.4,6,14,14,,,,,,,,
4,,,,7,Sun,Sunday,8,5.4,6,14,14,,,,,,,,
4,,,,7,Sun,Sunday,15,7.2,6,14,14,,,,,,,,
4,,,,7,Sun,Sunday,10,6.8,6,14,14,,,,,,,,
4,,,,7,Sun,Sunday,14,9.3,6,14,14,,,,,,,,
4,,,,7,Sun,Sunday,12,8.6,6,14,14,,,,,,,,
4,,,,7,Sun,Sunday,23,5.4,6,14,14,,,,,,,,
4,,,,7,Sun,Sunday,7,2.7,6,14,14,,,,,,,,
11,,,,7,Sun,Sunday,1,1.5,6,38,-,,,,,,,,
11,,,,7,Sun,Sunday,21,2.5,6,38,-,,,,,,,,
11,,,,7,Sun,Sunday,6,1.1,6,38,-,,,,,,,,
11,,,,7,Sun,Sunday,22,3.0,6,38,-,,,,,,,,
11,,,,7,Sun,Sunday,20,3.4,6,38,-,,,,,,,,
11,,,,7,Sun,Sunday,4,1.0,6,38,-,,,,,,,,
11,,,,7,Sun,Sunday,12,4.1,6,38,-,,,,,,,,
11,,,,7,Sun,Sunday,16,2.2,6,38,-,,,,,,,,
11,,,,7,Sun,Sunday,23,2.3,6,38,-,,,,,,,,
11,,,,7,Sun,Sunday,5,0.7,6,38,-,,,,,,,,
11,,,,7,Sun,Sunday,8,2.3,6,38,-,,,,,,,,
11,,,,7,Sun,Sunday,14,3.9,6,38,-,,,,,,,,
11,,,,7,Sun,Sunday,17,3.1,6,38,-,,,,,,,,
11,,,,7,Sun,Sunday,18,4.1,6,38,-,,,,,,,,
11,,,,7,Sun,Sunday,9,2.5,6,38,-,,,,,,,,
11,,,,7,Sun,Sunday,0,1.8,6,38,-,,,,,,,,
11,,,,7,Sun,Sunday,2,1.4,6,38,-,,,,,,,,
11,,,,7,Sun,Sunday,3,1.3,6,38,-,,,,,,,,
11,,,,7,Sun,Sunday,15,2.3,6,38,-,,,,,,,,
11,,,,7,Sun,Sunday,7,1.2,6,38,-,,,,,,,,
11,,,,7,Sun,Sunday,10,3.3,6,38,-,,,,,,,,
11,,,,7,Sun,Sunday,13,3.6,6,38,-,,,,,,,,
11,,,,7,Sun,Sunday,11,3.1,6,38,-,,,,,,,,
11,,,,7,Sun,Sunday,19,2.7,6,38,-,,,,,,,,
15,,,,7,Sun,Sunday,18,5.8,6,24,-,,,,,,,,
15,,,,7,Sun,Sunday,8,2.9,6,24,-,,,,,,,,
15,,,,7,Sun,Sunday,15,5.1,6,24,-,,,,,,,,
15,,,,7,Sun,Sunday,11,4.5,6,24,-,,,,,,,,
15,,,,7,Sun,Sunday,4,1.8,6,24,-,,,,,,,,
15,,,,7,Sun,Sunday,9,2.9,6,24,-,,,,,,,,
15,,,,7,Sun,Sunday,16,4.8,6,24,-,,,,,,,,
15,,,,7,Sun,Sunday,20,4.9,6,24,-,,,,,,,,
15,,,,7,Sun,Sunday,1,2.5,6,24,-,,,,,,,,
15,,,,7,Sun,Sunday,10,3.3,6,24,-,,,,,,,,
15,,,,7,Sun,Sunday,23,4.2,6,24,-,,,,,,,,
15,,,,7,Sun,Sunday,19,5.6,6,24,-,,,,,,,,
15,,,,7,Sun,Sunday,12,3.9,6,24,-,,,,,,,,
15,,,,7,Sun,Sunday,0,3.5,6,24,-,,,,,,,,
15,,,,7,Sun,Sunday,7,2.2,6,24,-,,,,,,,,
15,,,,7,Sun,Sunday,17,4.6,6,24,-,,,,,,,,
15,,,,7,Sun,Sunday,6,1.3,6,24,-,,,,,,,,
15,,,,7,Sun,Sunday,2,2.9,6,24,-,,,,,,,,
15,,,,7,Sun,Sunday,13,4.0,6,24,-,,,,,,,,
15,,,,7,Sun,Sunday,3,2.0,6,24,-,,,,,,,,
15,,,,7,Sun,Sunday,21,4.7,6,24,-,,,,,,,,
15,,,,7,Sun,Sunday,14,4.8,6,24,-,,,,,,,,
15,,,,7,Sun,Sunday,5,1.5,6,24,-,,,,,,,,
15,,,,7,Sun,Sunday,22,4.7,6,24,-,,,,,,,,
16,,,,7,Sun,Sunday,0,2.3,7,38,54,,,,,,,,
16,,,,7,Sun,Sunday,16,4.0,7,38,54,,,,,,,,
16,,,,7,Sun,Sunday,13,5.0,7,38,54,,,,,,,,
16,,,,7,Sun,Sunday,9,4.2,7,38,54,,,,,,,,
16,,,,7,Sun,Sunday,1,1.9,7,38,54,,,,,,,,
16,,,,7,Sun,Sunday,23,2.9,7,38,54,,,,,,,,
16,,,,7,Sun,Sunday,5,1.6,7,38,54,,,,,,,,
16,,,,7,Sun,Sunday,4,0.9,7,38,54,,,,,,,,
16,,,,7,Sun,Sunday,2,1.5,7,38,54,,,,,,,,
16,,,,7,Sun,Sunday,6,1.8,7,38,54,,,,,,,,
16,,,,7,Sun,Sunday,20,4.2,7,38,54,,,,,,,,
16,,,,7,Sun,Sunday,3,1.2,7,38,54,,,,,,,,
16,,,,7,Sun,Sunday,10,4.2,7,38,54,,,,,,,,
16,,,,7,Sun,Sunday,15,4.1,7,38,54,,,,,,,,
16,,,,7,Sun,Sunday,19,4.2,7,38,54,,,,,,,,
16,,,,7,Sun,Sunday,14,3.8,7,38,54,,,,,,,,
16,,,,7,Sun,Sunday,21,3.8,7,38,54,,,,,,,,
16,,,,7,Sun,Sunday,8,2.9,7,38,54,,,,,,,,
16,,,,7,Sun,Sunday,7,2.9,7,38,54,,,,,,,,
16,,,,7,Sun,Sunday,18,4.3,7,38,54,,,,,,,,
16,,,,7,Sun,Sunday,22,4.2,7,38,54,,,,,,,,
16,,,,7,Sun,Sunday,11,4.4,7,38,54,,,,,,,,
16,,,,7,Sun,Sunday,12,4.6,7,38,54,,,,,,,,
16,,,,7,Sun,Sunday,17,4.4,7,38,54,,,,,,,,
22,,,,7,Sun,Sunday,9,3.7,3,7,-,,,,,,,,
22,,,,7,Sun,Sunday,5,0.8,3,7,-,,,,,,,,
22,,,,7,Sun,Sunday,0,1.3,3,7,-,,,,,,,,
22,,,,7,Sun,Sunday,23,2.9,3,7,-,,,,,,,,
22,,,,7,Sun,Sunday,8,2.9,3,7,-,,,,,,,,
22,,,,7,Sun,Sunday,21,4.2,3,7,-,,,,,,,,
22,,,,7,Sun,Sunday,1,1.4,3,7,-,,,,,,,,
22,,,,7,Sun,Sunday,15,4.2,3,7,-,,,,,,,,
22,,,,7,Sun,Sunday,18,4.0,3,7,-,,,,,,,,
22,,,,7,Sun,Sunday,22,3.6,3,7,-,,,,,,,,
22,,,,7,Sun,Sunday,3,0.8,3,7,-,,,,,,,,
22,,,,7,Sun,Sunday,10,3.4,3,7,-,,,,,,,,
22,,,,7,Sun,Sunday,17,2.6,3,7,-,,,,,,,,
22,,,,7,Sun,Sunday,11,3.6,3,7,-,,,,,,,,
22,,,,7,Sun,Sunday,7,1.7,3,7,-,,,,,,,,
22,,,,7,Sun,Sunday,4,0.7,3,7,-,,,,,,,,
22,,,,7,Sun,Sunday,14,4.3,3,7,-,,,,,,,,
22,,,,7,Sun,Sunday,19,3.9,3,7,-,,,,,,,,
22,,,,7,Sun,Sunday,6,1.1,3,7,-,,,,,,,,
22,,,,7,Sun,Sunday,12,4.5,3,7,-,,,,,,,,
22,,,,7,Sun,Sunday,16,3.5,3,7,-,,,,,,,,
22,,,,7,Sun,Sunday,2,1.5,3,7,-,,,,,,,,
22,,,,7,Sun,Sunday,13,4.7,3,7,-,,,,,,,,
22,,,,7,Sun,Sunday,20,4.2,3,7,-,,,,,,,,
28,,,,7,Sun,Sunday,12,5.3,7,19,7,,,,,,,,
28,,,,7,Sun,Sunday,4,0.9,7,19,7,,,,,,,,
28,,,,7,Sun,Sunday,8,2.8,7,19,7,,,,,,,,
28,,,,7,Sun,Sunday,18,3.4,7,19,7,,,,,,,,
28,,,,7,Sun,Sunday,6,2.0,7,19,7,,,,,,,,
28,,,,7,Sun,Sunday,17,3.1,7,19,7,,,,,,,,
28,,,,7,Sun,Sunday,16,2.4,7,19,7,,,,,,,,
28,,,,7,Sun,Sunday,11,4.9,7,19,7,,,,,,,,
28,,,,7,Sun,Sunday,20,4.0,7,19,7,,,,,,,,
28,,,,7,Sun,Sunday,22,3.0,7,19,7,,,,,,,,
28,,,,7,Sun,Sunday,5,1.1,7,19,7,,,,,,,,
28,,,,7,Sun,Sunday,9,3.8,7,19,7,,,,,,,,
28,,,,7,Sun,Sunday,21,3.4,7,19,7,,,,,,,,
28,,,,7,Sun,Sunday,1,1.7,7,19,7,,,,,,,,
28,,,,7,Sun,Sunday,2,1.6,7,19,7,,,,,,,,
28,,,,7,Sun,Sunday,10,4.0,7,19,7,,,,,,,,
28,,,,7,Sun,Sunday,7,2.5,7,19,7,,,,,,,,
28,,,,7,Sun,Sunday,13,4.6,7,19,7,,,,,,,,
28,,,,7,Sun,Sunday,19,3.9,7,19,7,,,,,,,,
28,,,,7,Sun,Sunday,14,2.9,7,19,7,,,,,,,,
28,,,,7,Sun,Sunday,0,1.9,7,19,7,,,,,,,,
28,,,,7,Sun,Sunday,3,1.4,7,19,7,,,,,,,,
28,,,,7,Sun,Sunday,15,2.1,7,19,7,,,,,,,,
28,,,,7,Sun,Sunday,23,2.1,7,19,7,,,,,,,,
29,,,,7,Sun,Sunday,10,6.9,8,11,12,,,,,,,,
29,,,,7,Sun,Sunday,2,3.2,8,11,12,,,,,,,,
29,,,,7,Sun,Sunday,22,4.8,8,11,12,,,,,,,,
29,,,,7,Sun,Sunday,12,7.4,8,11,12,,,,,,,,
29,,,,7,Sun,Sunday,16,4.4,8,11,12,,,,,,,,
29,,,,7,Sun,Sunday,11,8.1,8,11,12,,,,,,,,
29,,,,7,Sun,Sunday,0,4.3,8,11,12,,,,,,,,
29,,,,7,Sun,Sunday,3,2.7,8,11,12,,,,,,,,
29,,,,7,Sun,Sunday,20,5.1,8,11,12,,,,,,,,
29,,,,7,Sun,Sunday,21,5.3,8,11,12,,,,,,,,
29,,,,7,Sun,Sunday,4,2.9,8,11,12,,,,,,,,
29,,,,7,Sun,Sunday,13,7.9,8,11,12,,,,,,,,
29,,,,7,Sun,Sunday,18,5.8,8,11,12,,,,,,,,
29,,,,7,Sun,Sunday,7,4.4,8,11,12,,,,,,,,
29,,,,7,Sun,Sunday,15,6.8,8,11,12,,,,,,,,
29,,,,7,Sun,Sunday,19,6.1,8,11,12,,,,,,,,
29,,,,7,Sun,Sunday,14,8.7,8,11,12,,,,,,,,
29,,,,7,Sun,Sunday,1,4.3,8,11,12,,,,,,,,
29,,,,7,Sun,Sunday,8,4.1,8,11,12,,,,,,,,
29,,,,7,Sun,Sunday,9,4.8,8,11,12,,,,,,,,
29,,,,7,Sun,Sunday,5,2.8,8,11,12,,,,,,,,
29,,,,7,Sun,Sunday,17,4.4,8,11,12,,,,,,,,
29,,,,7,Sun,Sunday,6,3.3,8,11,12,,,,,,,,
29,,,,7,Sun,Sunday,23,3.4,8,11,12,,,,,,,,
30,,,,7,Sun,Sunday,15,3.2,5,17,-,,,,,,,,
30,,,,7,Sun,Sunday,17,2.8,5,17,-,,,,,,,,
30,,,,7,Sun,Sunday,21,2.6,5,17,-,,,,,,,,
30,,,,7,Sun,Sunday,20,3.2,5,17,-,,,,,,,,
30,,,,7,Sun,Sunday,8,1.5,5,17,-,,,,,,,,
30,,,,7,Sun,Sunday,13,4.3,5,17,-,,,,,,,,
30,,,,7,Sun,Sunday,16,2.7,5,17,-,,,,,,,,
30,,,,7,Sun,Sunday,2,1.2,5,17,-,,,,,,,,
30,,,,7,Sun,Sunday,1,1.9,5,17,-,,,,,,,,
30,,,,7,Sun,Sunday,6,1.6,5,17,-,,,,,,,,
30,,,,7,Sun,Sunday,10,2.9,5,17,-,,,,,,,,
30,,,,7,Sun,Sunday,22,2.5,5,17,-,,,,,,,,
30,,,,7,Sun,Sunday,19,4.2,5,17,-,,,,,,,,
30,,,,7,Sun,Sunday,9,2.4,5,17,-,,,,,,,,
30,,,,7,Sun,Sunday,14,3.6,5,17,-,,,,,,,,
30,,,,7,Sun,Sunday,4,1.3,5,17,-,,,,,,,,
30,,,,7,Sun,Sunday,0,2.4,5,17,-,,,,,,,,
30,,,,7,Sun,Sunday,7,1.7,5,17,-,,,,,,,,
30,,,,7,Sun,Sunday,3,1.1,5,17,-,,,,,,,,
30,,,,7,Sun,Sunday,12,2.9,5,17,-,,,,,,,,
30,,,,7,Sun,Sunday,5,1.2,5,17,-,,,,,,,,
30,,,,7,Sun,Sunday,23,2.3,5,17,-,,,,,,,,
30,,,,7,Sun,Sunday,11,2.6,5,17,-,,,,,,,,
30,,,,7,Sun,Sunday,18,3.4,5,17,-,,,,,,,,
32,,,,7,Sun,Sunday,9,6.4,6,9,-,,,,,,,,
32,,,,7,Sun,Sunday,2,1.3,6,9,-,,,,,,,,
32,,,,7,Sun,Sunday,15,4.6,6,9,-,,,,,,,,
32,,,,7,Sun,Sunday,21,2.4,6,9,-,,,,,,,,
32,,,,7,Sun,Sunday,0,1.7,6,9,-,,,,,,,,
32,,,,7,Sun,Sunday,8,4.4,6,9,-,,,,,,,,
32,,,,7,Sun,Sunday,19,4.9,6,9,-,,,,,,,,
32,,,,7,Sun,Sunday,5,1.9,6,9,-,,,,,,,,
32,,,,7,Sun,Sunday,7,3.6,6,9,-,,,,,,,,
32,,,,7,Sun,Sunday,13,6.5,6,9,-,,,,,,,,
32,,,,7,Sun,Sunday,23,2.0,6,9,-,,,,,,,,
32,,,,7,Sun,Sunday,20,3.9,6,9,-,,,,,,,,
32,,,,7,Sun,Sunday,1,1.3,6,9,-,,,,,,,,
32,,,,7,Sun,Sunday,16,4.1,6,9,-,,,,,,,,
32,,,,7,Sun,Sunday,4,1.7,6,9,-,,,,,,,,
32,,,,7,Sun,Sunday,18,4.3,6,9,-,,,,,,,,
32,,,,7,Sun,Sunday,22,2.2,6,9,-,,,,,,,,
32,,,,7,Sun,Sunday,11,6.2,6,9,-,,,,,,,,
32,,,,7,Sun,Sunday,14,5.8,6,9,-,,,,,,,,
32,,,,7,Sun,Sunday,17,4.3,6,9,-,,,,,,,,
32,,,,7,Sun,Sunday,3,1.6,6,9,-,,,,,,,,
32,,,,7,Sun,Sunday,12,5.3,6,9,-,,,,,,,,
32,,,,7,Sun,Sunday,6,1.9,6,9,-,,,,,,,,
32,,,,7,Sun,Sunday,10,6.3,6,9,-,,,,,,,,
43,,,,7,Sun,Sunday,21,0.0,0,-,-,,,,,,,,
43,,,,7,Sun,Sunday,22,0.0,0,-,-,,,,,,,,
43,,,,7,Sun,Sunday,15,5.4,0,-,-,,,,,,,,
43,,,,7,Sun,Sunday,0,0.0,0,-,-,,,,,,,,
43,,,,7,Sun,Sunday,3,0.0,0,-,-,,,,,,,,
43,,,,7,Sun,Sunday,13,6.9,0,-,-,,,,,,,,
43,,,,7,Sun,Sunday,14,7.4,0,-,-,,,,,,,,
43,,,,7,Sun,Sunday,10,9.8,0,-,-,,,,,,,,
43,,,,7,Sun,Sunday,11,7.9,0,-,-,,,,,,,,
43,,,,7,Sun,Sunday,6,0.0,0,-,-,,,,,,,,
43,,,,7,Sun,Sunday,8,5.0,0,-,-,,,,,,,,
43,,,,7,Sun,Sunday,4,0.0,0,-,-,,,,,,,,
43,,,,7,Sun,Sunday,20,0.3,0,-,-,,,,,,,,
43,,,,7,Sun,Sunday,23,0.0,0,-,-,,,,,,,,
43,,,,7,Sun,Sunday,16,4.2,0,-,-,,,,,,,,
43,,,,7,Sun,Sunday,18,1.4,0,-,-,,,,,,,,
43,,,,7,Sun,Sunday,7,0.0,0,-,-,,,,,,,,
43,,,,7,Sun,Sunday,12,7.1,0,-,-,,,,,,,,
43,,,,7,Sun,Sunday,2,0.0,0,-,-,,,,,,,,
43,,,,7,Sun,Sunday,5,0.0,0,-,-,,,,,,,,
43,,,,7,Sun,Sunday,19,1.2,0,-,-,,,,,,,,
43,,,,7,Sun,Sunday,1,0.0,0,-,-,,,,,,,,
43,,,,7,Sun,Sunday,9,7.9,0,-,-,,,,,,,,
43,,,,7,Sun,Sunday,17,2.6,0,-,-,,,,,,,,
49,,,,7,Sun,Sunday,3,0.3,2,10,-,,,,,,,,
49,,,,7,Sun,Sunday,10,2.2,2,10,-,,,,,,,,
49,,,,7,Sun,Sunday,7,0.9,2,10,-,,,,,,,,
49,,,,7,Sun,Sunday,0,0.8,2,10,-,,,,,,,,
49,,,,7,Sun,Sunday,20,1.3,2,10,-,,,,,,,,
49,,,,7,Sun,Sunday,13,1.7,2,10,-,,,,,,,,
49,,,,7,Sun,Sunday,8,0.9,2,10,-,,,,,,,,
49,,,,7,Sun,Sunday,12,2.4,2,10,-,,,,,,,,
49,,,,7,Sun,Sunday,23,0.7,2,10,-,,,,,,,,
49,,,,7,Sun,Sunday,6,0.3,2,10,-,,,,,,,,
49,,,,7,Sun,Sunday,2,0.3,2,10,-,,,,,,,,
49,,,,7,Sun,Sunday,18,1.5,2,10,-,,,,,,,,
49,,,,7,Sun,Sunday,5,0.3,2,10,-,,,,,,,,
49,,,,7,Sun,Sunday,19,1.4,2,10,-,,,,,,,,
49,,,,7,Sun,Sunday,1,0.3,2,10,-,,,,,,,,
49,,,,7,Sun,Sunday,9,1.4,2,10,-,,,,,,,,
49,,,,7,Sun,Sunday,16,1.5,2,10,-,,,,,,,,
49,,,,7,Sun,Sunday,17,1.4,2,10,-,,,,,,,,
49,,,,7,Sun,Sunday,15,1.7,2,10,-,,,,,,,,
49,,,,7,Sun,Sunday,22,1.1,2,10,-,,,,,,,,
49,,,,7,Sun,Sunday,11,2.6,2,10,-,,,,,,,,
49,,,,7,Sun,Sunday,14,1.9,2,10,-,,,,,,,,
49,,,,7,Sun,Sunday,21,1.1,2,10,-,,,,,,,,
49,,,,7,Sun,Sunday,4,0.3,2,10,-,,,,,,,,
62,,,,7,Sun,Sunday,20,4.1,12,21,-,,,,,,,,
62,,,,7,Sun,Sunday,18,3.7,12,21,-,,,,,,,,
62,,,,7,Sun,Sunday,5,0.9,12,21,-,,,,,,,,
62,,,,7,Sun,Sunday,4,0.7,12,21,-,,,,,,,,
62,,,,7,Sun,Sunday,6,1.9,12,21,-,,,,,,,,
62,,,,7,Sun,Sunday,11,3.7,12,21,-,,,,,,,,
62,,,,7,Sun,Sunday,10,4.0,12,21,-,,,,,,,,
62,,,,7,Sun,Sunday,12,4.0,12,21,-,,,,,,,,
62,,,,7,Sun,Sunday,16,3.7,12,21,-,,,,,,,,
62,,,,7,Sun,Sunday,17,2.9,12,21,-,,,,,,,,
62,,,,7,Sun,Sunday,9,2.4,12,21,-,,,,,,,,
62,,,,7,Sun,Sunday,1,1.0,12,21,-,,,,,,,,
62,,,,7,Sun,Sunday,22,2.8,12,21,-,,,,,,,,
62,,,,7,Sun,Sunday,7,2.2,12,21,-,,,,,,,,
62,,,,7,Sun,Sunday,21,3.5,12,21,-,,,,,,,,
62,,,,7,Sun,Sunday,0,1.5,12,21,-,,,,,,,,
62,,,,7,Sun,Sunday,19,3.6,12,21,-,,,,,,,,
62,,,,7,Sun,Sunday,23,3.0,12,21,-,,,,,,,,
62,,,,7,Sun,Sunday,14,3.1,12,21,-,,,,,,,,
62,,,,7,Sun,Sunday,3,1.1,12,21,-,,,,,,,,
62,,,,7,Sun,Sunday,15,2.9,12,21,-,,,,,,,,
62,,,,7,Sun,Sunday,13,2.8,12,21,-,,,,,,,,
62,,,,7,Sun,Sunday,2,1.0,12,21,-,,,,,,,,
62,,,,7,Sun,Sunday,8,2.0,12,21,-,,,,,,,,
68,,,,7,Sun,Sunday,16,1.3,4,6,-,,,,,,,,
68,,,,7,Sun,Sunday,19,2.0,4,6,-,,,,,,,,
68,,,,7,Sun,Sunday,3,1.2,4,6,-,,,,,,,,
68,,,,7,Sun,Sunday,4,0.9,4,6,-,,,,,,,,
68,,,,7,Sun,Sunday,2,1.4,4,6,-,,,,,,,,
68,,,,7,Sun,Sunday,12,3.3,4,6,-,,,,,,,,
68,,,,7,Sun,Sunday,1,1.4,4,6,-,,,,,,,,
68,,,,7,Sun,Sunday,5,1.1,4,6,-,,,,,,,,
68,,,,7,Sun,Sunday,20,2.1,4,6,-,,,,,,,,
68,,,,7,Sun,Sunday,22,2.2,4,6,-,,,,,,,,
68,,,,7,Sun,Sunday,18,1.9,4,6,-,,,,,,,,
68,,,,7,Sun,Sunday,15,1.2,4,6,-,,,,,,,,
68,,,,7,Sun,Sunday,17,1.1,4,6,-,,,,,,,,
68,,,,7,Sun,Sunday,23,2.0,4,6,-,,,,,,,,
68,,,,7,Sun,Sunday,6,1.8,4,6,-,,,,,,,,
68,,,,7,Sun,Sunday,14,1.6,4,6,-,,,,,,,,
68,,,,7,Sun,Sunday,7,2.4,4,6,-,,,,,,,,
68,,,,7,Sun,Sunday,0,1.7,4,6,-,,,,,,,,
68,,,,7,Sun,Sunday,9,4.9,4,6,-,,,,,,,,
68,,,,7,Sun,Sunday,21,2.7,4,6,-,,,,,,,,
68,,,,7,Sun,Sunday,8,2.8,4,6,-,,,,,,,,
68,,,,7,Sun,Sunday,11,5.6,4,6,-,,,,,,,,
68,,,,7,Sun,Sunday,13,2.3,4,6,-,,,,,,,,
68,,,,7,Sun,Sunday,10,6.0,4,6,-,,,,,,,,
69,,,,7,Sun,Sunday,17,3.5,12,13,-,,,,,,,,
69,,,,7,Sun,Sunday,9,2.4,12,13,-,,,,,,,,
69,,,,7,Sun,Sunday,2,2.1,12,13,-,,,,,,,,
69,,,,7,Sun,Sunday,3,1.7,12,13,-,,,,,,,,
69,,,,7,Sun,Sunday,12,4.7,12,13,-,,,,,,,,
69,,,,7,Sun,Sunday,10,3.3,12,13,-,,,,,,,,
69,,,,7,Sun,Sunday,20,3.5,12,13,-,,,,,,,,
69,,,,7,Sun,Sunday,19,3.3,12,13,-,,,,,,,,
69,,,,7,Sun,Sunday,11,4.4,12,13,-,,,,,,,,
69,,,,7,Sun,Sunday,14,3.3,12,13,-,,,,,,,,
69,,,,7,Sun,Sunday,1,2.6,12,13,-,,,,,,,,
69,,,,7,Sun,Sunday,8,2.5,12,13,-,,,,,,,,
69,,,,7,Sun,Sunday,13,4.1,12,13,-,,,,,,,,
69,,,,7,Sun,Sunday,18,3.8,12,13,-,,,,,,,,
69,,,,7,Sun,Sunday,22,2.8,12,13,-,,,,,,,,
69,,,,7,Sun,Sunday,7,3.5,12,13,-,,,,,,,,
69,,,,7,Sun,Sunday,23,2.6,12,13,-,,,,,,,,
69,,,,7,Sun,Sunday,0,2.7,12,13,-,,,,,,,,
69,,,,7,Sun,Sunday,21,3.0,12,13,-,,,,,,,,
69,,,,7,Sun,Sunday,16,3.7,12,13,-,,,,,,,,
69,,,,7,Sun,Sunday,6,3.0,12,13,-,,,,,,,,
69,,,,7,Sun,Sunday,15,2.9,12,13,-,,,,,,,,
69,,,,7,Sun,Sunday,4,2.1,12,13,-,,,,,,,,
69,,,,7,Sun,Sunday,5,2.9,12,13,-,,,,,,,,
70,,,,7,Sun,Sunday,8,1.7,3,-,-,,,,,,,,
70,,,,7,Sun,Sunday,19,2.9,3,-,-,,,,,,,,
70,,,,7,Sun,Sunday,2,1.0,3,-,-,,,,,,,,
70,,,,7,Sun,Sunday,16,3.5,3,-,-,,,,,,,,
70,,,,7,Sun,Sunday,23,1.3,3,-,-,,,,,,,,
70,,,,7,Sun,Sunday,0,1.5,3,-,-,,,,,,,,
70,,,,7,Sun,Sunday,21,2.0,3,-,-,,,,,,,,
70,,,,7,Sun,Sunday,1,1.0,3,-,-,,,,,,,,
70,,,,7,Sun,Sunday,3,1.1,3,-,-,,,,,,,,
70,,,,7,Sun,Sunday,13,3.2,3,-,-,,,,,,,,
70,,,,7,Sun,Sunday,9,2.1,3,-,-,,,,,,,,
70,,,,7,Sun,Sunday,14,2.7,3,-,-,,,,,,,,
70,,,,7,Sun,Sunday,12,3.5,3,-,-,,,,,,,,
70,,,,7,Sun,Sunday,17,2.9,3,-,-,,,,,,,,
70,,,,7,Sun,Sunday,7,1.1,3,-,-,,,,,,,,
70,,,,7,Sun,Sunday,10,2.1,3,-,-,,,,,,,,
70,,,,7,Sun,Sunday,11,2.7,3,-,-,,,,,,,,
70,,,,7,Sun,Sunday,20,2.6,3,-,-,,,,,,,,
70,,,,7,Sun,Sunday,15,2.4,3,-,-,,,,,,,,
70,,,,7,Sun,Sunday,5,0.7,3,-,-,,,,,,,,
70,,,,7,Sun,Sunday,6,0.8,3,-,-,,,,,,,,
70,,,,7,Sun,Sunday,18,3.2,3,-,-,,,,,,,,
70,,,,7,Sun,Sunday,4,0.9,3,-,-,,,,,,,,
70,,,,7,Sun,Sunday,22,1.5,3,-,-,,,,,,,,
71,,,,7,Sun,Sunday,7,0.9,1,12,10,,,,,,,,
71,,,,7,Sun,Sunday,16,2.2,1,12,10,,,,,,,,
71,,,,7,Sun,Sunday,10,3.8,1,12,10,,,,,,,,
71,,,,7,Sun,Sunday,18,2.2,1,12,10,,,,,,,,
71,,,,7,Sun,Sunday,9,2.7,1,12,10,,,,,,,,
71,,,,7,Sun,Sunday,0,0.6,1,12,10,,,,,,,,
71,,,,7,Sun,Sunday,14,1.9,1,12,10,,,,,,,,
71,,,,7,Sun,Sunday,19,2.1,1,12,10,,,,,,,,
71,,,,7,Sun,Sunday,17,1.9,1,12,10,,,,,,,,
71,,,,7,Sun,Sunday,6,0.6,1,12,10,,,,,,,,
71,,,,7,Sun,Sunday,20,2.1,1,12,10,,,,,,,,
71,,,,7,Sun,Sunday,12,4.2,1,12,10,,,,,,,,
71,,,,7,Sun,Sunday,5,0.2,1,12,10,,,,,,,,
71,,,,7,Sun,Sunday,13,3.2,1,12,10,,,,,,,,
71,,,,7,Sun,Sunday,11,4.2,1,12,10,,,,,,,,
71,,,,7,Sun,Sunday,22,1.5,1,12,10,,,,,,,,
71,,,,7,Sun,Sunday,21,2.5,1,12,10,,,,,,,,
71,,,,7,Sun,Sunday,23,1.1,1,12,10,,,,,,,,
71,,,,7,Sun,Sunday,15,1.4,1,12,10,,,,,,,,
71,,,,7,Sun,Sunday,2,0.4,1,12,10,,,,,,,,
71,,,,7,Sun,Sunday,4,0.1,1,12,10,,,,,,,,
71,,,,7,Sun,Sunday,1,0.3,1,12,10,,,,,,,,
71,,,,7,Sun,Sunday,3,0.5,1,12,10,,,,,,,,
71,,,,7,Sun,Sunday,8,1.5,1,12,10,,,,,,,,
104,,,,7,Sun,Sunday,15,7.1,4,32,-,,,,,,,,
